Code,Name,PER,PBR,ROE
7088,フォーラムエンジニアリング,28.40928,6.4983664,0.21826
7089,フォースタートアップス,16.0,3.1254947,0.2076
7090,リグア,,11.791589,-1.21322
7091,リビングプラットフォーム,13.038193,2.4495947,0.23021
7092,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,18.656837,2.8727174,0.17665
7093,アディッシュ,,2.135273,-0.00224
7094,ＮｅｘＴｏｎｅ,19.34348,2.8129036,0.14922
7095,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,7.0373497,1.4112601,0.20438999
7096,ステムセル研究所,40.163933,2.966876,0.06629
7097,さくらさくプラス,17.182535,2.1427748,0.13475999
7102,日本車輌製造,5.652933,0.71278936,0.16147
7105,三菱ロジスネクスト,,1.26165,-0.00139
7110,クラシコム,15.674371,2.6745567,0.18028
7111,ＩＮＥＳＴ,,0.7000573,-0.051090002
7112,キューブ,149.12892,4.8116107,
7114,フーディソン,46.07472,1.630412,0.04877
7115,アルファパーチェス,16.583406,2.4526138,0.16093001
7116,ダイワ通信,,1.4139932,0.08285
7119,ハルメクホールディングス,21.88116,1.8765873,0.12318
7120,ＳＨＩＮＫＯ,9.049728,2.218674,0.36783
7122,近畿車輛,19.304377,0.46297273,0.01041
7126,グローバルスタイル,11.736734,1.7624711,0.16084999
7127,一家ホールディングス,,4.6352143,0.05745
7128,ユニソルホールディングス,27.625973,0.7290689,0.027409999
7129,ミアヘルサホールディングス,9.496787,0.8665716,
7130,ヤマエグループホールディングス,11.049824,0.87154514,0.10443
7131,のむら産業,11.037441,2.371368,0.27922
7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,14.492187,3.205756,
7134,アップガレージグループ,11.480735,1.6659406,0.17042999
7135,ジャパンクラフトホールディングス,,0.69186306,-0.16896999
7138,ＴＯＲＩＣＯ,,2.190273,-0.25679
7140,ペットゴー,,1.3443124,-0.11817
7148,ＦＰＧ,7.4349957,2.4072382,0.31698
7150,島根銀行,29.239767,0.34075457,0.02908
7157,ライフネット生命保険,23.924023,1.7976234,0.075890005
7161,じもとホールディングス,71.9708,0.15256795,0.02525
7162,アストマックス,,0.63229686,-0.11798
7164,全国保証,13.869518,1.8644903,0.13933
7167,めぶきフィナンシャルグループ,18.518263,1.1930155,0.07261
7172,ジャパンインベストメントアドバイザー,11.709279,1.6789706,0.14528
7173,東京きらぼしフィナンシャルグループ,13.513514,0.908284,0.09907
7175,今村証券,10.267143,0.5392484,0.07229
7177,ＧＭＯフィナンシャルホールディングス,11.389831,3.870834,0.2074
7180,九州フィナンシャルグループ,15.552927,0.7412134,0.05503
7181,かんぽ生命保険,11.682482,0.42423356,0.04137
7182,ゆうちょ銀行,22.726517,1.0417707,0.05311
7183,あんしん保証,28.827362,1.2684536,0.04422
7184,富山第一銀行,17.152285,0.89594984,0.05836
7185,ヒロセ通商,14.164464,1.1208843,0.09155
7186,横浜フィナンシャルグループ,18.449982,1.2261746,
7187,ジェイリース,10.224668,3.5138676,0.39005002
7189,西日本フィナンシャルホールディングス,16.286583,0.9789611,0.07019
7191,イントラスト,16.128574,3.3445506,0.23228
7192,日本モーゲージサービス,9.149233,1.038047,0.12302
7196,Ｃａｓａ,6.653083,1.0337718,0.13626
7198,ＳＢＩアルヒ,21.367311,1.1512544,0.15203
7199,プレミアグループ,15.60041,3.028507,0.21893999
7201,日産自動車,,0.26063478,-0.15938
7202,いすゞ自動車,12.594281,1.0970509,0.10573
7203,トヨタ自動車,11.764499,1.1179208,0.10032
7205,日野自動車,9.125206,1.032157,0.35362998
7208,カネミツ,9.470005,0.4954552,0.05878
7211,三菱自動車工業,129.88188,0.49504876,0.010620001
7212,エフテック,,0.26988563,-0.071279995
7213,レシップホールディングス,5.3190284,0.6784163,0.19396
7214,ＧＭＢ,,0.21646796,0.02605
7215,ファルテック,11.012434,0.190476,0.0016699999
7217,テイン,25.130283,0.6622951,0.03382
7218,田中精密工業,5.7770104,0.39935982,0.06445
7219,エッチ・ケー・エス,7.8617535,0.29734516,0.03879
7220,武蔵精密工業,22.421202,1.7284958,0.02394
7222,日産車体,16.611624,0.7578805,0.038399998
7224,新明和工業,18.148863,1.3257915,0.092159994
7226,極東開発工業,85.46776,0.9881997,0.02352
7228,デイトナ,8.291892,0.97044826,0.12817
7229,ユタカ技研,8.525149,0.41194436,0.04208
7231,トピー工業,8.396271,0.47028008,0.07455
7235,東京ラヂエーター製造,6.993042,0.5828573,0.0848
7236,ティラド,7.4515524,1.0626657,0.21312
7238,曙ブレーキ工業,,0.7244749,0.00459
7239,タチエス,5.753693,0.7433773,0.11885
7240,ＮＯＫ,15.6246605,0.75395435,
7241,フタバ産業,8.0,0.670646,0.11553001
7242,カヤバ,8.431687,0.8691851,0.13303
7244,市光工業,7.9869723,1.5504436,0.21043
7245,大同メタル工業,11.135398,0.56407267,0.05768
7246,プレス工業,14.043791,0.6965844,0.07199
7247,ミクニ,4.7913446,0.3422485,0.08535
7250,太平洋工業,11.534048,0.9264577,0.08808
7254,ユニバンス,8.006295,0.56216323,0.09348
7255,桜井製作所,4.201606,0.31720525,0.06925
7256,河西工業,,1.0994346,-0.21406001
7259,アイシン,10.416667,0.78493845,0.08387
7261,マツダ,20.831762,0.38435814,0.00521
7264,ムロコーポレーション,39.067574,0.36031005,0.01418
7265,エイケン工業,11.325188,1.151047,0.07047
7266,今仙電機製作所,15.648724,0.35666716,0.03924
7267,本田技研工業,10.427357,0.4060966,0.042969998
7269,スズキ,9.3372755,1.1067684,0.13446
7270,ＳＵＢＡＲＵ,6.9930553,0.66042477,0.037639998
7271,安永,8.80276,0.94299644,0.10439
7272,ヤマハ発動機,7.1072783,0.9783159,0.02882
7273,イクヨ,6.013084,1.4809257,0.32813
7276,小糸製作所,15.773311,1.0770562,0.06459
7277,ＴＢＫ,34.46691,0.34803787,0.0269
7278,エクセディ,16.55639,1.0707368,0.07421
7279,ハイレックスコーポレーション,13.12336,0.50899374,0.19784
7280,ミツバ,5.9171596,0.4943591,0.06565
7282,豊田合成,11.806307,0.9153423,0.088999994
7283,愛三工業,9.0088,0.7990255,0.097449996
7284,盟和産業,7.1477904,0.3711643,0.04502
7287,日本精機,16.15512,0.63579273,0.04632
7291,日本プラスト,21.930267,0.23407924,0.00934
7292,村上開明堂,11.185644,0.8216762,0.08432999
7294,ヨロズ,,0.36509198,-0.1275
7296,エフ・シー・シー,9.881479,0.8557475,0.07627
7297,カーメイト,,0.40566728,-0.028959999
7299,フジオーゼックス,7.8925567,0.5789895,0.074039996
7305,新家工業,13.106475,0.74877787,0.05998
7309,シマノ,43.859875,1.6944427,0.03897
7313,テイ・エス　テック,39.37139,0.6723395,0.024619998
7314,小田原機器,39.06869,0.9101197,0.02315
7317,松屋アールアンドディ,14.535577,3.1696408,0.2355
7318,セレンディップ・ホールディングス,7.445906,2.952651,0.28867
7320,Ｓｏｌｖｖｙ,,3.8336153,-0.045619998
7322,三十三フィナンシャルグループ,18.518518,0.76476544,0.05336
7325,アイリックコーポレーション,16.10201,1.8584844,0.12503
7326,ＳＢＩインシュアランスグループ,20.449587,1.1568075,0.45594
7327,第四北越フィナンシャルグループ,13.927849,0.95733386,0.08083
7337,ひろぎんホールディングス,15.31449,1.0263073,0.07316
7343,ブロードマインド,21.550388,1.7940629,0.10416
7345,アイ・パートナーズフィナンシャル,1252.4391,5.0384135,0.080620006
7347,マーキュリアホールディングス,Infinity,0.820875,0.09349
7350,おきなわフィナンシャルグループ,13.495308,0.78077906,0.06765
7351,グッドパッチ,10.917226,0.9859163,0.09375
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,96.23656,6.3068886,
7353,ＫＩＹＯラーニング,13.316172,2.4379063,0.20283002
7354,ダイレクトマーケティングミックス,11.38976,1.0202936,0.09386
7356,Ｒｅｔｔｙ,181.01265,6.183784,0.06412
7357,ジオコード,,4.194361,-0.0058600004
7358,ポピンズ,12.284948,1.4983145,0.12855
7359,東京通信グループ,10.7064495,3.107647,0.8167
7360,オンデック,,2.2423136,-0.14674
7361,ヒューマンクリエイションホールディングス,9.587735,2.4823184,0.21886
7362,Ｔ．Ｓ．Ｉ,15.1750965,0.8807692,0.05947
7363,ベビーカレンダー,23.039656,1.4422802,0.097040005
7366,ＬＩＴＡＬＩＣＯ,15.552272,3.2307575,0.26485002
7367,セルム,10.987904,2.1969016,0.22631
7368,表示灯,10.649561,0.97978663,0.100159995
7369,メイホーホールディングス,31.840193,1.185908,0.039130002
7370,Ｅｎｊｉｎ,13.587141,1.2801034,0.078049995
7371,Ｚｅｎｋｅｎ,23.309788,0.67438495,0.03029
7372,デコルテ・ホールディングス,13.586765,0.3757737,0.03302
7373,アイドマ・ホールディングス,10.940761,2.668358,0.2672
7374,コンフィデンス・インターワークス,9.29393,1.5541852,0.13441
7375,リファインバースグループ,47.847446,18.556158,0.48567
7376,ＢＣＣ,,0.7403811,-0.13264
7377,ＤＮホールディングス,11.695762,1.0219603,0.10889
7378,アシロ,15.576651,5.5730715,0.33811
7380,十六フィナンシャルグループ,17.36134,0.80512667,0.05246
7381,ＣＣＩグループ,21.739132,0.8980902,0.058379997
7383,ネットプロテクションズホールディングス,24.810402,2.1824594,0.09624
7384,プロクレアホールディングス,144.93307,0.6471524,0.00033
7388,ＦＰパートナー,26.739029,5.107216,0.16399999
7389,あいちフィナンシャルグループ,33.558422,0.947807,0.0434
7399,ナンシン,15.578158,0.3249425,0.033940002
7409,ＡｅｒｏＥｄｇｅ,75.18337,3.837685,0.26245
7412,アトム,185.38683,12.031389,0.03081
7413,創健社,48.309086,1.4984509,0.03338
7414,小野建,14.836859,0.3523128,0.0369
7416,はるやまホールディングス,,0.51551175,-0.03407
7417,南陽,9.523491,0.6609465,0.078449994
7419,ノジマ,9.166256,1.3700092,0.17813
7420,佐鳥電機,12.771721,0.76805943,0.08723
7421,カッパ・クリエイト,59.52744,7.0323296,0.06039
7422,東邦レマック,116.18497,0.38763353,0.109969996
7425,初穂商事,10.288229,0.3486139,0.0438
7426,山大,,0.4109461,
7427,エコートレーディング,6.811819,0.43685067,0.06493
7433,伯東,17.482662,1.1767619,0.07597
7434,オータケ,7.592939,0.4201416,
7435,ナ・デックス,14.045699,0.5300371,0.03697
7438,コンドーテック,12.033493,1.0260566,0.08569
7442,中山福,11.863078,0.3833074,0.02303
7443,横浜魚類,20.038168,2.353917,-0.02678
7444,ハリマ共和物産,7.1736264,0.41776118,0.054190002
7445,ライトオン,,23.777222,-1.10455
7446,東北化学薬品,9.099124,0.48299468,0.06865
7447,ナガイレーベン,21.323174,1.3770543,0.06384
7450,サンデー,,1.3703706,0.07926
7453,良品計画,35.086784,5.7257147,-0.04765
7455,パリミキホールディングス,32.36282,0.9869831,0.03275
7456,松田産業,15.174506,1.5793983,0.12477
7458,第一興商,12.376518,1.5188371,0.1234
7459,メディパルホールディングス,14.306476,0.8956306,0.06734
7460,ヤギ,9.199729,0.694179,0.096190006
7461,キムラ,5.543133,0.41073385,0.06302
7462,ＣＡＰＩＴＡ,20.53476,1.1805214,0.060089998
7463,アドヴァングループ,4.1718,0.54918873,0.14129
7464,セフテック,13.021243,0.40155905,0.03042
7466,ＳＰＫ,10.162601,0.4740883,0.10411
7467,萩原電気ホールディングス,13.774157,0.7186825,0.046729997
7472,鳥羽洋行,11.764526,0.7085901,0.0573
7475,アルビス,14.684288,0.6686921,0.0419
7476,アズワン,17.794106,2.2581253,0.13489
7477,ムラキ,53.474518,1.2440933,0.02369
7480,スズデン,14.969758,1.3970511,0.09177
7481,尾家産業,7.3745413,1.265878,
7482,シモジマ,13.642318,0.8718289,0.0699
7483,ドウシシャ,15.360671,1.3012977,0.0938
7486,サンリン,15.243777,0.4210072,0.03006
7487,小津産業,36.10148,0.85363704,0.028959999
7490,日新商事,26.525423,0.31690136,0.18368
7494,コナカ,16.58468,0.4890482,0.107080005
7500,西川計測,12.091883,8.323889,0.057210002
7501,ティムコ,,1.104534,-0.02648
7502,プラザホールディングス,11.248846,1.8148029,0.14477
7504,高速,16.051113,1.3873705,0.09244
7505,扶桑電通,8.628319,1.3359187,0.20476
7506,ハウス　オブ　ローゼ,103.106064,1.1911254,0.06078
7508,Ｇ‐７ホールディングス,11.454344,1.684612,0.15786
7509,アイエーグループ,4.8804073,0.38438046,0.09024999
7510,たけびし,13.8505745,0.9028763,0.068959996
7512,イオン北海道,32.36282,1.5828302,0.13736
7513,コジマ,19.60875,1.3796272,0.07229
7514,ヒマラヤ,,0.65724736,-0.01277
7515,マルヨシセンター,61.728394,1.3457506,0.0467
7516,コーナン商事,10.009952,0.7025349,0.07236
7520,エコス,9.862083,0.8932515,0.09431
7521,ムサシ,6.1050663,0.5576116,0.047519997
7522,ワタミ,12.005342,1.3670398,0.13462
7523,アールビバン,9.9009905,0.8343773,0.090129994
7524,マルシェ,58.04196,0.2889751,0.04933
7525,リックス,9.756098,1.0395424,0.11415
7527,システムソフト,,1.1090426,-0.096820004
7531,清和中央ホールディングス,16.723164,0.3644137,0.02179
7532,パン・パシフィック・インターナショナルホールディングス,28.093246,4.2694864,0.15955
7537,丸文,9.94054,0.57858807,0.05764
7538,大水,4.3996334,0.4146604,0.103190005
7539,アイナボホールディングス,10.880972,0.69148463,0.06532
7544,スリーエフ,11.025184,1.0172325,0.19139
7545,西松屋チェーン,18.315437,1.2639884,0.0721
7550,ゼンショーホールディングス,37.03752,4.0975986,0.14186
7551,ウェッズ,8.298319,0.6336819,0.07176
7552,ハピネット,13.77443,2.0047374,0.19048999
7554,幸楽苑,24.214859,3.108846,0.46769002
7555,大田花き,29.668133,0.7268104,0.02226
7561,ハークスレイ,11.261487,0.49152163,0.047399998
7562,安楽亭,45.662952,2.1374004,0.060739998
7564,ワークマン,30.675386,3.8472102,0.14140001
7565,萬世電機,10.905106,0.7714325,0.09255999
7567,栄電子,42.555065,0.51828206,0.014520001
7570,橋本総業ホールディングス,8.695652,0.7111272,0.09004
7571,ヤマノホールディングス,29.239765,2.577652,0.27446
7575,日本ライフライン,10.277657,1.5698186,0.15016
7578,ニチリョク,3.665786,0.20742235,-0.10455
7581,サイゼリヤ,21.459053,2.050471,0.101339996
7585,かんなん丸,,1.3519589,-0.00682
7590,タカショー,33.672604,0.5259985,0.015759999
7593,ＶＴホールディングス,10.3101425,0.7887573,0.08479
7595,アルゴグラフィックス,15.999564,2.19328,0.34893
7596,魚力,23.809523,1.7511134,0.07954
7599,ＩＤＯＭ,11.83412,1.6032815,0.14055
7600,日本エム・ディ・エム,,0.58532226,-0.041139998
7601,ポプラ,20.879122,2.1789825,0.16145
7602,レダックス,,0.9721807,-0.05386
7603,ジーイエット,,1.592402,-2.02969
7604,梅の花グループ,,4.1642885,-0.13256
7606,ユナイテッドアローズ,19.454916,1.6035113,0.1456
7607,進和,11.428572,0.9140686,0.0828
7608,エスケイジャパン,15.576268,2.297811,0.21797001
7609,ダイトロン,12.360711,1.7028849,0.14411001
7610,テイツー,10.630498,1.3249027,0.13215
7611,ハイデイ日高,22.988066,4.349683,0.18653
7613,シークス,26.24503,0.6327998,0.02419
7614,オーエムツーネットワーク,10.449469,0.57111776,0.05342
7615,京都きもの友禅ホールディングス,,0.8251453,-0.09033
7616,コロワイド,144.90811,2.399047,0.03384
7619,田中商事,7.7220078,0.44533512,0.05862
7621,うかい,,3.8776906,-0.16137
7624,ＮａＩＴＯ,25.626204,0.55440694,0.02181
7625,グローバルダイニング,15.821709,0.86051506,0.055999998
7628,オーハシテクニカ,13.297932,0.769082,0.06329
7630,壱番屋,54.940956,4.3692293,0.07975
7634,星医療酸器,11.376492,0.8627411,0.07665
7635,杉田エース,3.700148e-05,0.78110147,0.05106
7636,ハンズマン,12.361733,0.62764394,0.05159
7637,白銅,16.694502,1.1621693,0.08902001
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,9.23345,2.249176,0.25618
7640,トップカルチャー,,4.25191,-0.51973
7643,ダイイチ,19.568975,2.0485992,0.094519995
7646,ＰＬＡＮＴ,9.615188,0.8489522,0.082679994
7649,スギホールディングス,13.927566,2.1564105,0.16621
7670,オーウエル,5.879005,0.4684176,0.08427
7673,ダイコー通産,11.098759,1.0817918,0.10832
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,,4.7046237,-0.51811004
7677,ヤシマキザイ,,0.7389843,0.00625
7678,あさくま,88.490005,10.441497,
7679,薬王堂ホールディングス,8.833786,0.88198173,0.10423
7681,レオクラン,35.33747,0.98786366,0.04585
7682,浜木綿,108.69565,5.3258095,0.050279997
7683,ダブルエー,25.706215,2.3539314,0.06309
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,40.816326,10.19321,0.31072
7686,ひとまいる,19.344261,2.635626,0.14625
7687,ミクリード,10.029566,1.8176123,0.19266
7689,コパ・コーポレーション,,1.6378877,-0.30122
7692,アースインフィニティ,14.1210375,7.448507,0.64524
7694,いつも,,1.5902678,-0.01388
7695,交換できるくん,78.09621,2.9071317,-0.0114
7698,アイスコ,18.148834,2.2835112,0.14021
7701,島津製作所,19.723415,2.0703855,
7702,ＪＭＳ,67.550705,0.25422567,-0.0075700004
7707,プレシジョン・システム・サイエンス,,1.6073496,-0.00921
7709,クボテック,,8.775248,-0.86917
7711,助川電気工業,43.66873,11.809528,0.031689998
7713,シグマ光機,13.422967,0.7116423,0.04897
7715,長野計器,10.845832,1.2182481,0.11699
7716,ナカニシ,,2.0536797,-0.02039
7717,ブイ・テクノロジー,60.240967,1.33506,0.058590002
7718,スター精密,Infinity,1.0194062,0.040009998
7719,東京衡機,38.17053,2.6997237,0.074939996
7721,東京計器,26.384844,2.881013,0.117180005
7722,国際計測器,7.1942444,0.93124115,0.11214
7723,愛知時計電機,11.560579,0.9080724,0.09204
7725,インターアクション,47.6244,1.5995483,0.05098
7726,黒田精工,70.41096,0.50797266,-0.00035
7727,オーバル,13.263041,0.96910226,0.07875
7729,東京精密,30.86408,3.7057593,0.12477
7730,マニー,32.788326,3.2422206,0.10177
7731,ニコン,75.17661,1.094232,-0.13925
